region_start;region_end;label;instrument
0.0;0.261224489;silence;
0.261224489;15.151020406999999;intro;dr,p,b
15.020408162999999;43.75510204;theme_01_01;tp,ts,p,b,dr
43.75510204;72.751020407;theme_01_02;tp,ts,p,b,dr
72.751020408;102.26938775400001;theme_01_03;tp,ts,p,b,dr
102.269387755;129.95918367299998;theme_01_04;tp,ts,p,b,dr
129.828571428;156.212244897;solo_01_01;s_tp,b_p,b_b,b_dr
156.212244897;182.465306121;solo_01_02;s_tp,b_p,b_b,b_dr
182.46530612200002;208.45714285600002;solo_01_03;s_tp,b_p,b_b,b_dr
208.457142857;236.01632653000001;solo_02_01;s_ts,b_p,b_b,b_dr
236.01632653;260.83265306;solo_02_02;s_ts,b_p,b_b,b_dr
260.832653061;286.69387754999997;solo_02_03;s_ts,b_p,b_b,b_dr
286.69387755099996;313.730612244;solo_03_01;s_p,b_b,b_dr
313.73061224400004;339.98367346800006;solo_03_02;s_p,b_b,b_dr
339.983673469;365.191836734;solo_03_03;s_p,b_b,b_dr
365.191836734;388.31020408;solo_04_01;s_dr
388.310204081;411.428571427;solo_04_02;s_dr
411.42857142800005;431.41224489700005;solo_04_03;s_dr
431.412244897;456.620408162;solo_05_01;s_ts,s_tp,b_p,b_b,b_dr
456.62040816300004;481.697959183;solo_05_02;s_ts,s_tp,b_p,b_b,b_dr
481.697959183;505.991836734;solo_05_03;s_ts,s_tp,b_p,b_b,b_dr
505.991836734;531.461224489;theme_02_01;tp,ts,p,b,dr
531.458321995;543.439818593;theme_02_02;tp,ts,p,b,dr
543.439818594;574.74031746;outro;tp,ts,p,b,dr
574.74031746;581.0;silence;
