region_start;region_end;label;instrument
0.0;59.526530611999995;silence;
59.526530611999995;84.604081632;intro;p,b,dr
84.604081632;121.697959183;theme_01_01;tp,as,p,b,dr
121.697959183;158.791836734;theme_01_02;tp,as,p,b,dr
158.791836734;192.13061224400002;solo_01_01;s_as,b_p,b_b,b_dr
192.13061224400002;225.11020408099998;solo_01_02;s_as,b_p,b_b,b_dr
225.11020408099998;259.134693877;solo_01_03;s_as,b_p,b_b,b_dr
259.134693877;295.085714285;solo_01_04;s_as,b_p,b_b,b_dr
295.085714285;323.853061224;solo_01_05;s_as,b_p,b_b,b_dr
323.853061224;356.93061224400003;solo_02_01;s_tp,b_p,b_b,b_dr
356.93061224400003;390.073469387;solo_02_02;s_tp,b_p,b_b,b_dr
390.073469387;424.359183673;solo_02_03;s_tp,b_p,b_b,b_dr
424.359183673;455.83673469300004;solo_02_04;s_tp,b_p,b_b,b_dr
455.83673469300004;489.208163265;solo_03_01;s_p,b_b,b_dr
489.208163265;522.220408163;solo_03_02;s_p,b_b,b_dr
522.220408163;555.232653061;solo_03_03;s_p,b_tp,b_as,b_b,b_dr
555.232653061;587.722448979;solo_03_04;s_p,b_tp,b_as,b_b,b_dr
587.722448979;620.27755102;solo_03_05;s_p,b_b,b_dr
620.27755102;656.3591836730001;solo_03_06;s_p,b_b,b_dr
656.3591836730001;693.257142857;theme_02_01;tp,as,p,b,dr
693.257142857;730.499773242;theme_02_02;tp,as,p,b,dr
730.499773242;738.5338775499999;outro;p,b,dr
738.5338775499999;749.6533333333333;silence;
