segment_start;segment_end;label;instrument
0.0;1.207437641;silence;
1.207437641;23.962993197;theme_01_01;ts,p,b,dr
23.962993197;46.90430839;theme_01_02;ts,p,b,dr
46.90430839;69.938503401;solo_01_01;s_ts,b_p,b_b,b_dr
69.938503401;93.065578231;solo_01_02;s_ts,b_p,b_b,b_dr
93.065578231;116.285532879;solo_01_03;s_ts,b_p,b_b,b_dr
116.285532879;139.319727891;solo_01_04;s_ts,b_p,b_b,b_dr
139.319727891;162.353922902;solo_01_05;s_ts,b_p,b_b,b_dr
162.353922902;185.573877551;solo_01_06;s_ts,b_p,b_b,b_dr
185.573877551;208.422312925;solo_02_01;s_p,b_b,b_dr
208.422312925;231.270748299;solo_02_02;s_p,b_b,b_dr
231.270748299;254.119183673;solo_02_03;s_p,b_b,b_dr
254.119183673;276.688979591;solo_02_04;s_p,b_b,b_dr
276.688979591;299.351655328;solo_03_01;s_b,b_p,b_dr
299.351655328;322.571609977;theme_02_01;ts,p,b,dr
322.571609977;337.89678004499996;outro;ts,p,b,dr
337.89678004499996;342.3333333333333;silence;
