region_start;region_end;label;instrument
0.0;0.22857142800000002;silence;
0.22857142800000002;8.457142857000001;intro;p,b,dr
8.457142857000001;21.289795918;theme_01_01;ts,tb,p,b,dr
21.289795918;34.546938775;theme_01_02;ts,tb,p,b,dr
34.546938775;47.47755102;solo_01_01;s_ts,b_p,b_b,b_dr
47.47755102;60.636734693;solo_01_02;s_ts,b_p,b_b,b_dr
60.636734693;73.926530612;solo_01_03;s_ts,b_p,b_b,b_dr
73.926530612;87.05306122399999;solo_01_04;s_ts,b_p,b_b,b_dr
87.05306122399999;100.11428571399999;solo_01_05;s_ts,b_p,b_b,b_dr
100.11428571399999;113.17551020399999;solo_02_01;s_tb,b_p,b_b,b_dr
113.17551020399999;126.106122448;solo_02_02;s_tb,b_p,b_b,b_dr
126.106122448;138.971428571;solo_02_03;s_tb,b_p,b_b,b_dr
138.971428571;152.0;solo_02_04;s_tb,b_p,b_b,b_dr
152.0;164.832653061;solo_02_05;s_tb,b_p,b_b,b_dr
164.832653061;177.828571428;solo_03_01;s_p,b_b,b_dr
177.828571428;191.21632653;solo_03_02;s_p,b_b,b_dr
191.21632653;210.089795917;theme_02_01;ts,tb,p,b,dr
210.089795917;212.44;silence;
