segment_start;segment_end;label;instrument
0.0;0.244897959;silence;
0.244897959;10.008163265;intro;tp,ts,p,b,dr
10.008163265;30.040816325999998;theme_01_01;tp,ts,p,b,dr
30.040816325999998;50.15510204;theme_01_02;tp,ts,p,b,dr
50.15510204;70.775510204;solo_01_01;s_ts,b_p,b_b,b_dr
70.775510204;90.66122448899999;solo_01_02;s_ts,b_p,b_b,b_dr
90.66122448899999;111.90204081600001;solo_01_03;s_ts,b_p,b_b,b_dr
111.90204081600001;132.55510204;solo_01_04;s_ts,b_p,b_b,b_dr
132.55510204;153.387755102;solo_02_01;s_tp,b_p,b_b,b_dr
153.387755102;176.359183673;theme_02_01;ts,tp,p,b,dr
176.359183673;176.8;silence;
