segment_start;segment_end;label;instrument
0.0;0.348299319;silence;
0.348299319;23.010975056;theme_01_01;ts,p,b,dr
23.010975056;45.325351473000005;solo_01_01;s_ts,b_p,b_b,b_dr
45.325351473000005;67.546848072;solo_01_02;s_ts,b_p,b_b,b_dr
67.546848072;89.838004535;solo_01_03;s_ts,b_p,b_b,b_dr
89.838004535;112.31492063399999;solo_01_04;s_ts,b_p,b_b,b_dr
112.31492063399999;134.644897959;solo_01_05;s_ts,b_p,b_b,b_dr
134.644897959;157.028571428;solo_01_06;s_ts,b_p,b_b,b_dr
157.028571428;179.330612244;solo_01_07;s_ts,b_p,b_b,b_dr
179.330612244;201.665306122;solo_01_08;s_ts,b_p,b_b,b_dr
201.665306122;223.90204081599998;solo_02_01;s_p,b_b,b_dr
223.90204081599998;245.40408163200001;solo_02_02;s_p,b_b,b_dr
245.40408163200001;267.020408163;solo_02_03;s_p,b_b,b_dr
267.020408163;288.571428571;solo_02_04;s_p,b_b,b_dr
288.571428571;309.975510204;solo_02_05;s_p,s_ts,s_dr
309.975510204;331.412244897;solo_03_01;s_ts,s_dr
331.412244897;353.01224489699996;solo_03_02;s_ts,s_dr
353.01224489699996;374.840816326;solo_03_03;s_ts,s_dr
374.840816326;396.99591836699994;solo_03_04;s_ts,s_dr
396.99591836699994;416.01632652999996;theme_02_01;ts,p,b,dr
416.01632652999996;423.14666666666665;silence;
