segment_start;segment_end;label;instrument
0.0;0.22857142800000002;silence;
0.22857142800000002;5.518367346000001;intro;p,b,dr
5.518367346000001;27.265306122;theme_01_01;as,tp,p,b,dr
27.265306122;48.653061224;theme_01_02;as,tp,p,b,dr
48.653061224;70.530612244;solo_01_01;s_as,b_p,b_b,b_dr
70.530612244;92.73469387700001;solo_01_02;s_as,b_p,b_b,b_dr
92.73469387700001;114.25306122399999;solo_02_01;s_tp,b_p,b_b,b_dr
114.25306122399999;137.534693877;solo_02_02;s_tp,b_p,b_b,b_dr
137.534693877;159.57551020399998;solo_03_01;s_p,b_b,b_dr
159.57551020399998;182.465306122;theme_02_01;as,tp,p,b,dr
182.465306122;185.8;silence;
