segment_start;segment_end;label;instrument
0.0;1.8343764169999999;silence;
1.8343764169999999;39.357823129;theme_01_01;tp,ts,tb,p,b,dr
39.357823129;77.62430839;solo_01_01;s_ts,b_p,b_b,b_dr
77.62430839;119.002267573;solo_01_02;s_ts,b_p,b_b,b_dr
119.002267573;160.008707482;solo_01_03;s_ts,b_p,b_b,b_dr
160.008707482;202.779863945;solo_01_04;s_ts,b_tp,b_tp,b_p,b_b,b_dr
202.779863945;246.201179138;solo_02_01;s_tp,b_p,b_b,b_dr
246.201179138;288.693696145;solo_02_02;s_tp,s_tb,b_p,b_b,b_dr
288.693696145;332.672290249;solo_02_03;s_tp,b_p,b_b,b_dr
332.672290249;376.558004535;solo_03_01;s_tb,b_p,b_b,b_dr
376.558004535;420.257959183;solo_03_02;s_tb,b_p,b_b,b_dr
420.257959183;462.866575963;solo_04_01;s_p,b_b,b_dr
462.866575963;505.66095238;solo_04_02;s_p,b_b,b_dr
505.66095238;546.8299319719999;solo_04_03;s_p,b_b,b_dr
546.8299319719999;591.342585034;solo_05_01;s_b,b_dr
591.342585034;640.12770975;theme_02_01;tp,ts,tb,p,b,dr
640.12770975;643.1866666666666;silence;
