segment_start;segment_end;label;instrument
0.0;0.424489795;silence;
0.424489795;32.065306121999996;theme_01_01;ts,p,b,dr
32.065306121999996;63.183673469;solo_01_01;s_ts,b_p,b_b,b_dr
63.183673469;94.563265306;solo_01_02;s_ts,b_p,b_b,b_dr
94.563265306;125.746938775;solo_01_03;s_ts,b_p,b_b,b_dr
125.746938775;157.28979591799998;solo_01_04;s_ts,b_p,b_b,b_dr
157.28979591799998;188.179591836;solo_02_01;s_p,b_b,b_dr
188.179591836;218.41632653;solo_02_02;s_p,b_b,b_dr
218.41632653;248.326530612;solo_02_03;s_p,b_b,b_dr
248.326530612;278.595918367;solo_03_01;s_ts,s_p,s_dr,b_b
278.595918367;308.179591836;solo_03_02;s_ts,s_p,s_dr,b_b
308.179591836;338.71020408;theme_02_01;ts,p,b,dr
338.71020408;343.9020408163265;silence;
