segment_start;segment_end;label;instrument
0.0;0.41795918299999996;silence;
0.41795918299999996;10.681179138;intro;ts
10.681179138;51.362539682;theme_01_01;ts,p,b,dr,cga
51.362539682;91.393741496;solo_01_01;s_ts,b_p,b_b,b_dr,b_cga
91.393741496;131.23918367299999;solo_01_02;s_ts,b_p,b_b,b_dr,b_cga
131.23918367299999;171.17750566799998;solo_01_03;s_ts,b_p,b_b,b_dr,b_cga
171.17750566799998;229.69179138299998;solo_02_01;s_p,b_b,b_dr,b_cga
229.69179138299998;269.072834467;solo_02_02;s_p,b_b,b_dr,b_cga
269.072834467;309.568435374;solo_03_01;s_ts,b_p,b_b,b_dr,b_cga
309.568435374;346.906122448;solo_03_02;s_ts,b_p,b_b,b_dr,b_cga
346.906122448;386.47292517;solo_03_03;s_ts,b_p,b_b,b_dr,b_cga
386.47292517;425.110929705;solo_03_04;s_ts,b_p,b_b,b_dr,b_cga
425.110929705;474.244353741;theme_02_01;ts,p,b,dr,cga
474.244353741;477.82666666666665;silence;
